Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue
Sr Data Scientist,Employer Provided Salary:$140K - $180K,"Company Description

Public Storage is recognized as one of America’s Best Large Employers in 2022 by Forbes and our employees have also voted us as a Great Place to Work, having Best Career Growth, ranked us in the Top 5% for Work Culture, and in the Top 10% for Diversity and Inclusion.
With more than 2,800 locations nationwide, Public Storage is the leader in the self-storage industry, and given our number of tenants, we may very well be the world's largest landlord. We've experienced unprecedented growth over the past four decades, and it's in no small part due to the dedicated team that has helped us become an S&P 500 industry leader, the country's largest real estate investment trust (REIT), and the most recognizable name in self-storage.

Job Description







Show More
Report",5.0,"Public Storage
3.1","Glendale, CA",-1,"Size
5001 to 10000 Employees",-1,"Founded
1972","Type
Company - Public","Industry
Real Estate","Sector
Real Estate"
Data Scientist,-1,"Data Scientist
The Organization
We help society’s foundational institutions—healthcare and higher education—to achieve their full potential in service to others.
We are our clients’ trusted partners in ever-changing times. For more than 30 years, Kaufman Hall has provided independent, objective insights grounded in sound data and analysis to help clients fulfill their missions, achieve their goals, and tackle their toughest problems.
Kaufman Hall provides world-class management consulting in strategic financial planning (a concept we created); performance improvement; partnerships, mergers, and acquisitions; and treasury and capital markets. Kaufman Hall’s consulting is supported by a deep foundation of data assets and data-driven tools.
Show More
Report",5.0,"Kaufman Hall & Associates LLC
4.0","Chicago, IL",-1,-1,"Founded
1985",-1,-1,-1,-1
Sr. Data Analyst,-1,"Sr. Data Analyst
As part of the Data and Analytics team, this data professional will partner with business leaders to surface key metrics and unlock vital insights that drive data-informed decisions and guide business strategy both for internal stakeholders and external clients. This is an individual capable of owning Google Tag Manager and Google Analytics implementations while leveraging database technologies to create business insight.
Essential Job Functions
Own and maintain client web tracking in Google Analytics via Google Tag Manager. Work closely with Product teams to ensure new features are tracked
Manage eCommerce data infrastructure inclusive of digital analytics data, reporting and analytic platforms
Show More
Report",5.0,"Human Element
3.4",Remote,-1,-1,"Type
Company - Private",-1,-1,-1,-1
Data Scientist,-1,"ConnectiveRx is a leading, technology-enabled healthcare services company. We work strategically with hundreds of biopharmaceutical manufacturers to help commercialize and maximize the benefits of specialty and branded medications. Our mission is to simplify how patients get on and stay on therapy. We fulfill our mission by providing our customers with innovative services such as patient and provider messaging, the design and operation of copay, vouchers and patient affordability programs, and hub services, all of which accelerate speed-to-therapy and help improve outcomes for manufacturers, healthcare providers and patients.

ConnectiveRx was formed in 2015 by bringing together the industry-leading business of PSKW, PDR/LDM, Careform (2017) and The Macaluso Group (2018) to advance our technology-driven expertise in providing state-of-the-art commercialization solutions. To learn more about our company, visit ConnectiveRx.com

Job Description

Apply Data Science to create business and social impact by helping patients get on and stay on their medications. According to the Annals of Internal Medicine, improving medication adherence has the potential to save 125,000 lives and $100-$300 billion in health care costs annually. Financial costs are one of the leading reasons patients don't take their medication and we partner with manufacturers to help patients to offset these costs and apply data science to enable these programs to reach more patients and help them get on and stay on therapy.



Why work with us?
This employer (hereafter the Company) is an equal opportunity employer and does not discriminate in recruitment, hiring, training, promotion, or other employment policies on the basis of age, race, sex, color, religion, national origin, disability, veteran status, genetic information, or any other basis that is prohibited by federal, state, or local law. No question in this application is intended to secure information to be used for such discrimination. In addition, the Company makes reasonable accommodation to the needs of disabled applicants and employees, so long as this does not create an undue hardship on the Company or threaten the health or safety of others at work. This application will be given every consideration, but its receipt does not imply that the applicant will be employed.
Show More
Report",5.0,"ConnectiveRx
3.0","Hanover, NJ",-1,-1,"Founded
2015",-1,-1,-1,-1
Artificial Intelligence (AI)/Machine Learning (ML) Graduate,Employer Provided Salary:$85K - $100K,"Artificial Intelligence (AI)/Machine Learning (ML) Graduate

This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office.
Job Description:

Advance the way you live and work at HPE.
Who We Are:
At HPE, our team members search beyond customers' needs today to accelerate what’s next and make a difference — for others, our company, and the planet. Our customers turn to us because we are positive, empathetic, and enterprising. We embrace opportunities to accelerate this transformation across data, connectivity, cloud, and security. And together we make what was once thought impossible, possible.
Administration
N/A

California, Washington
Annual Salary: $85,000.00 - $100,000.00

Show More
Report",5.0,"Hewlett Packard Enterprise
4.2","San Jose, CA",-1,"Size
10000+ Employees",-1,"Founded
2015","Type
Company - Public","Industry
Information Technology Support Services","Sector
Information Technology"
-1,Employer Provided Salary:$105K - $155K,-1,5.0,-1,-1,-1,"Size
Unknown",-1,"Founded
2005","Type
Company - Private","Industry
Video Game Publishing","Sector
Media & Communication"
-1,-1,-1,5.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,Employer Provided Salary:$95K - $145K,"Data Engineer
Job Description for Full-Time Position
Location: US Remote
Pay Scale: $95,000 – $145,000 per Annum (based on experience)
Reports to: Ramon Navarro
Job Description Summary:
Individual to contribute to GPN Tech transformation assuming accountability for data engineering lifecycle including research, proof of concepts, design, development, test, deployment, and maintenance of enterprise-scale data integration solutions leveraging Microsoft Azure PaaS offerings. Extensive experience working on Agile Scrum/DevOps teams employing the latest CI/CD cloud-first best practices. Potential to become an SME on Platform capabilities (ingestion, storage, processing, and presentation patterns) and extend future-state strategic roadmap features.
Show More
Report",5.0,Gateway Professional Network,Remote,-1,-1,-1,-1,-1,-1,-1
-1,$43K - $69K (Glassdoor est.),-1,5.0,-1,-1,"Oak Ridge, TN","Size
Unknown",,"Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting","Revenue
Unknown / Non-Applicable"
Data Scientist,$95K - $151K (Glassdoor est.),"NEW YORK, NY OR SAN FRANCISCO, CA /
PRODUCT /
FULL-TIME
/ HYBRID
At January, we work to ensure that borrowers who fall behind on debt are treated with dignity. Owing to outdated processes and bad actors, traditional debt collection is rife with harassment and fraud. Our products tackle this by helping financial institutions modernize collections, giving borrowers simpler and more compassionate ways to get back on track.

As a Data Scientist on our team, you will help us craft data strategies, implement models, and generally work towards improving outcomes for the creditors and borrowers we serve. You will play a pivotal role in using data to build our current and future products.






Show More
Report",5.0,"January Technologies
5.0","New York, NY","New York, NY","Size
1 to 50 Employees",,"Founded
2016","Type
Company - Private","Industry
Enterprise Software & Network Solutions","Sector
Information Technology"
Product Data Scientist,$90K - $135K (Glassdoor est.),"The Role
GeneDx is a patient-centered technology seeking a data scientist with strong quantitative reasoning skills and a passion for human-centered product design to ensure we are delivering optimal value to our customers.
In this role, you will work in a team of like-minded and skilled analysts and data scientists. You will work with product owners, engineers, operations, and commercial leads as well as our users and customers to deeply understand what drives value in our products. You will help your colleagues understand what key metrics and outcomes will drive that value, and you will help guide our future development efforts by modeling the return on investment of our work. You will be supported by the Head of Product Data Science with a team of 4-8 colleagues, but work extensively across the broader organization as a member of matrixed development programs.



Show More
Report",5.0,"GeneDx
3.0","Stamford, CT","Stamford, CT","Size
201 to 500 Employees",,"Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology","Revenue
$5 to $25 million (USD)"
Data Scientist,$74K - $114K (Glassdoor est.),"Title:
Data Scientist

ABOUT THIS POSITION

**ALL CANDIDATES MUST BE US CITIZENS WITH THE ABILITY TO OBTAIN A SECURITY CLEARANCE IN ORDER TO BE CONSIDERED**

The successful candidate will be part of the KBR team supporting the Test Resource Management Center’s (TRMC) Big Data (BD) and Knowledge Management (KM) Team working on prototype BD and KM systems for DoD testing Ranges and various acquisition programs. The successful candidate will support our customers with insights gained from analyzing DoD Test & Evaluation data. The ideal candidate is adept at using large data sets to find opportunities for process/workflow optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running scripts and reports. They must have a proven ability to drive decisions with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. The successful candidate will be expected to utilize BD and KM tools and follow processes that ensure high quality products are delivered. The successful candidate will have extensive technical expertise in data science, academic or industry experience, and have excellent communication skills. As a Data Scientist, you will be part of a technical team responsible for evaluating customer requirements pertaining to complex big data analytic challenges. You will meet frequently with DoD analysts to discuss needs and effectively communicate solutions at both a programmatic and technical level. This team will provide analytical services and solutions to various DoD testing Ranges and acquisition programs. You will be responsible for developing and implementing solutions using machine learning tools, statistical data analytics, and providing input on the design and development of analytical products and reports. You will work in design, maintenance, completion, and end user training for a highly visible data analytic project, at multiple DoD ranges, creating efficient solutions with the goal of ultimately improving data analytics within DoD Test and Evaluation. Data Scientists of all seniority levels are encouraged to apply and will be considered. This position will require travel of at least 1 week a month to support end users located at various DoD Ranges in the CONUS. Come join the BD and KM team on the ground floor and be a part of the team responsible for revolutionizing how data analysis is performed across the entire Department of Defense!

Qualifications

BASIC QUALIFICATIONS

This position requires a bachelor's degree in Computer Science, Data Science, Statistics or related, technical field, and 7-10 years of experience. Advanced degrees may be substituted for years of experience. Data Scientists of all seniority levels are encouraged to apply and will be considered.

Previous experience must include five (5) years of hands on experience in big data analytics or machine learning.

statistical analysis, statistical analysis, data mining algorithms, mathematical segmentation, machine learning, and modeling.

Proven analytical skills and experience in handling large volume of data.

Experience in dealing with imperfections in data.

Experience in implementing Data Visualization solutions.

Ability to obtain Secret Clearance required - Top Secret Clearance preferred

.

Contract Requirements Will Prevail


computer programming (e.g., Python, R), data structures (e.g., SQL, Hadoop), statistics (e.g., Bayesian modelling), data visualization (e.g., Tableau), modeling and simulation are required.

Proficiency using Python or R programming language

One-year experience developing applications using Big Data databases (e.g., Accumulo, HBase, MongoDB, Cassandra)

Hadoop, Cloudera, Hortonworks, Apache Storm, Apache Spark, HBase, YARN, map-reduce, big-data analytics, semantic-web (RDF, OWL), and graph-databases.

Experience with working in teams in the data science industry is preferred.

The Data Scientist must have the ability to work closely with other scientists or software engineers to develop the best technical design and approach for new analytical products.

Ability to problem solve, debug, and troubleshoot while under pressure and time constraints is required.

Expertise in statistical data analytics, machine learning, open source and proprietary tools and applications. Must have an excellent knowledge of advanced methods, and experience in applying those methods to solve problems.

Ability to communicate effectively about technical topics to both experts and non-experts at both the management and technical level is required.

Excellent interpersonal skills, oral and written communication skills, and strong personal motivation are preferred.

Knowledge of software design patterns, and Agile Development methodologies is a plus.

Ability to work independently and provide appropriate recommendations for optimal analysis and development.

Excellent written and verbal communications skills are required, as the Data Scientist will be in frequent contact with the project technical lead, be taking direction from various government leads, and will frequently be interacting with end users to gather requirements and implement solutions while away from other team members.

ADDITIONAL QUALIFICATIONS

The preferred candidate will have experience working in government/defense labs and their computing restrictions.

Knowledge of the Test and Training Enabling Architecture (TENA), the Joint Mission Environment Testing Capability (JMETC), and Distributed Testing and Training.

Experience working with major DoD Acquisition programs such as Joint Strike Fighter (JSF) or Missile Defense Agency (MDA) is a plus.

Knowledge of DoD Cybersecurity policies.

#LI-ML2

KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.
Show More
Report",3.6,"KBR
3.9","Niceville, FL",-1,"Size
10000+ Employees",,"Founded
1901","Type
Company - Public","Industry
Aerospace & Defense","Sector
Aerospace & Defense"
Senior Data Scientist / Economist (Demand Forecasting),Employer Provided Salary:$115K - $165K,"Wild Thinkers Welcome
Thrasio is a next-generation consumer goods company reimagining how the world’s most-loved products become accessible to everyone. We acquire quality brands and use world-class expertise and data science to make existing products better or create new ones to meet customer needs.

We’ve got huge goals, and every Thrasher plays an integral part in getting us there. That’s why we only bring on people who think positively. Who look out for the team. Who tell their egos to take a hike while they get the job done right.
From the moment you become a Thrasher, we give you the freedom you need to take big swings and push what’s possible to get us there. And if you fail, it’s cool—we know you’ll grow spectacularly. What matters is that you’re helping impact millions of people around the world who use our products everyday.
Because with every new spatula or pillow brand we grow, with every kitchen scale we develop, our goal is to provide people everywhere with what they need to make the most of every moment - ensuring that what gets delivered to their door .








Show More
Report",3.6,"Thrasio
3.7",Remote,-1,"Size
501 to 1000 Employees",-1,"Founded
2018","Type
Company - Private","Industry
Other Retail Stores","Sector
Retail & Wholesale"
Data Scientist,$74K - $109K (Glassdoor est.),"Job Title: Data Scientist
Job Location: Southfield, MI

What we offer:
Veoneer develops cutting-edge technology for the Future Car. Our international, agile and highly collaborative teams aim to accelerate the growth in Autonomous Driving and be the leader in Advanced Driver Assistance Systems. We empower our people and are dedicated to their professional development and growth.

With 7500 employees in 13 countries, our growing team has the goal to lead the revolution underway in the automotive industry…and then be the pioneer for what comes next.


Show More
Report",3.6,"Veoneer USA
3.9","Southfield, MI","Southfield, MI","Size
5001 to 10000 Employees",,"Type
Company - Private","Revenue
Unknown / Non-Applicable",-1,-1
Senior/Staff Data Scientist,Employer Provided Salary:$204K - $294K,"The Data team leverages data from our autonomous vehicles and operations to determine autonomy and service readiness. We provide the foundation for strategic decision-making at Zoox. You will be responsible for partnering with our AI, simulation, and mission assurance teams to drive improvements, inform development, and identify high leverage projects on our path towards autonomy. You will play a key role in enabling Zoox to develop and scale with a data-driven environment.

You will join a diverse, experienced team with rapidly growing scope and responsibility while also having access to one of the most unique data sets in the autonomous vehicle industry.
Responsibilities
Collaborating with our mission assurance team to validate and ensure the safety of our software










Show More
Report",3.6,"Zoox
4.1","Foster City, CA",-1,"Size
501 to 1000 Employees",-1,"Founded
2014","Type
Company - Private","Industry
Computer Hardware Development","Sector
Information Technology"
Data Scientist II - image analysis,$83K - $118K (Glassdoor est.),"About the Department
The AI and Analytics Team is part of Novo Nordisk’s Data Science division, where we apply sophisticated algorithms and machine learning techniques to some of the hardest problems in the discovery and development of new healthcare solutions. By leveraging a blend of scientific, problem-solving, and quantitative skills, we provide superior data insights that empower Novo Nordisk to further develop and deliver life-changing treatments. We work in multidisciplinary teams with strong collaboration across all areas of the organization and engage in external collaborations to ensure access to cutting edge research and technology.
We believe in the value of a diverse and inclusive culture. Together, we build and grow talent to ensure the development of new solutions. The team is comprised of collaborative, diverse and passionate people who have a true sense of pride in their work. We are committed to helping each other grow, and we are driven by the opportunity to make a difference in the lives of people living with chronic disease. Everything we do starts and ends with the patient. And, while changing the future of chronic disease treatment, such as diabetes and obesity, is no easy task, we also recognize the importance of an enjoyable workplace, which is why we’ve cultivated a culture of fun, ingenuity, and innovation. Our competitive compensation package and support of a healthy work-life balance all add to a best-in-class employee experience.












Show More
Report",3.6,"Novo Nordisk
4.3","Lexington, MA","Lexington, MA","Size
10000+ Employees",,"Founded
1923","Type
Company - Public","Industry
Biotech & Pharmaceuticals","Sector
Pharmaceutical & Biotechnology"
Data Modeller- AWS,$78K - $123K (Glassdoor est.),"It's fun to work in a company where people truly BELIEVE in what they are doing!
We're committed to bringing passion and customer focus to the business.
Position: Data Modeler
Location: Bengaluru / Mumbai / Gurgaon
Experience -4-12yrs
Fractal is one of the most prominent players in the Artificial Intelligence space. Fractal's mission is to power every human decision in the enterprise and brings AI, engineering, and design to help the world's most admired Fortune 500® companies. Fractal has more than 3,000 employees across 16 global locations, including the United States, UK, Ukraine, India, Singapore, and Australia. Fractal has consistently been rated as India's best companies to work for, by The Great Place to Work® Institute, featured as a leader in Customer Analytics Service Providers Wave™ 2021, Computer Vision Consultancies Wave™ 2020 & Specialized Insights Service Providers Wave™ 2020 by Forrester Research, and recognized as an ""Honorable Vendor"" in 2021 Magic Quadrant™ for data & analytics by Gartner.








Show More
Report",3.6,"Fractal Analytics
4.0","New York, NY","New York, NY","Size
1001 to 5000 Employees",,"Founded
2000","Type
Company - Private","Industry
Business Consulting","Sector
Management & Consulting"
JUNIOR DATA SCIENTIST - Assessor's Office,Employer Provided Salary:$70K - $73K,"Reporting to a Senior Data Scientist or Director of Data Science, the Junior Data Scientist works within the Data Science unit to utilize automated valuation systems to determine assessed values of properties and ensure that parcels are assessed in a fair, uniform and timely manner. Additional duties include assisting in the development and testing of technological platforms to be used in the assessment of properties, performing ad hoc data analyses, writing and modifying programs to analyze data, and creating visualizations, presentations, and memoranda.

Essential Job Duties










Show More
Report",3.6,"Cook County Offices Under the President
3.6","Chicago, IL",-1,"Size
10000+ Employees",-1,"Type
Government","Industry
Municipal Agencies","Sector
Government & Public Administration","Revenue
Unknown / Non-Applicable"
Data Scientist,$90K - $139K (Glassdoor est.),"Exponent is a leading engineering and scientific consulting firm that brings together more than 90 different disciplines to solve the most pressing and complicated challenges facing stakeholders today. Our vision is to engage the brightest scientists and engineers to empower clients with solutions for a safe, healthy, sustainable and technologically complex world. We leverage over 50 years of experience in analyzing accidents and failures to advise clients as they innovate their technologically complex products and processes, ensure the safety and health of their users, and address the challenges of sustainability.
We offer opportunities for you to expand your engineering or scientific knowledge amidst experts from top programs at over 500 universities. At Exponent, you will apply your experience, technical skills, and prior academic research to a fulfilling career in consulting. You will have the opportunity to develop continuously through formal and informal development programs, coaching and mentoring, and involvement in a wide array of projects. We are excited about your interest in joining our growing team!
Show More
Report",3.6,"Exponent
3.6","Bowie, MD","Bowie, MD","Size
1001 to 5000 Employees",,"Founded
1967","Type
Company - Public","Industry
Business Consulting","Sector
Management & Consulting"
Data Scientist,$71K - $110K (Glassdoor est.),"Data Scientist – Tampa, FL

Minimum Security Clearance: Current TS w/SCI eligibility and ACCM read-on

The Data Scientist formulates and leads guided, multifaceted analytic studies against large volumes of data. Data Scientists will perform the following:

Master’s degree or bachelor’s degree in Operations Research, Industrial Engineering, Applied Mathematics, Statistics, Physics, Computer Science, or related fields. Proficient with one or more programming languages (Java, C++, Python, R, etc.).
Show More
Report",3.6,"TMPC
3.8","Tampa, FL","Tampa, FL","Size
1 to 50 Employees",,"Type
Contract","Revenue
Unknown / Non-Applicable",-1,-1
Senior Data Scientist,Employer Provided Salary:$105K,"The Atlantic has, for more than 160 years, advanced ideas that matter and sparked global conversation on the most important issues of our time. We aim to bring clarity and original thinking to questions of consequence, on topics ranging from politics, the economy, and global affairs to technology, science, and culture. As the third-longest-running magazine in America, we find ourselves at a remarkable moment: one of both continuation and transformation, of upholding our legacy while continuously reinventing ourselves for the future.
The Atlantic is seeking a Senior Data Scientist with a broad set of skills who can translate business problems into quantitative research projects and see them through to completion. The role will work closely with partners in Product, Engineering, and Consumer Strategy to understand their strategic goals and identify opportunities where Data Science can bring value to the organization.
Data Science at The Atlantic covers a lot of ground, and we expect you to juggle multiple projects and work with multiple stakeholders. On some days you’ll be heads-down building a machine learning model to power unique onsite experiences to our readers; on other days, you’ll work closely with stakeholders to understand their strategic goals and design an A/B test to achieve them.
Show More
Report",3.6,"Ballast Research
3.5","Prince, NY",-1,"Size
Unknown",-1,"Type
Private Practice / Firm","Industry
Business Consulting","Sector
Management & Consulting","Revenue
Unknown / Non-Applicable"
